datetime,power,Wind_Speed
2019-06-22,296.186,6.600000000000012
2019-06-23,296.186,6.600000000000012
2019-06-24,296.186,6.600000000000012
2019-06-25,296.186,6.600000000000012
2019-06-26,296.186,6.600000000000012
2019-06-27,247.43597916666667,6.244791666666668
2019-06-28,130.67884583333336,5.192124999999999
2019-06-29,125.16056149999983,4.858447916666667
2019-06-30,85.38722638541668,4.456020833333334
2019-07-01,101.79635376041666,4.7645833333333325
2019-07-02,80.64438485416666,4.40028125
2019-07-03,188.0598799166667,5.678791666666665
2019-07-04,105.28037470833321,4.187270833333332
2019-07-05,44.440478135416654,3.7973333333333295
2019-07-06,142.435,6.399999999999988
2019-07-07,142.435,6.399999999999988
2019-07-08,138.73123958333335,5.907291666666663
2019-07-09,82.84683904166667,4.497916666666665
2019-07-10,18.673761322916658,2.9354166666666663
2019-07-11,48.570364239583334,3.7200729166666675
2019-07-12,149.7991351458333,4.797572916666666
2019-07-13,96.32272011458332,4.560645833333333
2019-07-14,178.92206237499997,5.495145833333331
2019-07-15,100.02133302083338,4.687041666666668
2019-07-16,15.067372781249981,2.6131250000000015
2019-07-17,49.70218637499999,3.5137708333333326
2019-07-18,89.01253161458334,4.223145833333333
2019-07-19,72.86333579166673,3.805208333333331
2019-07-20,259.2273228229167,6.118520833333335
2019-07-21,58.002486312500054,3.935187499999999
2019-07-22,-0.19708620833333348,1.963083333333335
2019-07-23,128.73023908333326,5.004635416666669
2019-07-24,27.38374853124999,3.2254583333333327
2019-07-25,30.440917072916665,3.5731458333333346
2019-07-26,160.92509290624986,5.084604166666665
2019-07-27,144.34244330208327,4.7788125
2019-07-28,149.97510416666665,5.26145833333333
2019-07-29,2.963914416666647,2.2043958333333338
2019-07-30,98.63588472916668,4.534583333333333
2019-07-31,142.60479790624998,5.161114583333331
2019-08-01,20.250606749999992,3.1184062499999996
2019-08-02,121.78685504166666,4.344677083333332
2019-08-03,98.14644754166673,4.7024374999999985
2019-08-04,96.16601603125017,4.332604166666668
2019-08-05,114.69620843749995,4.713187500000001
2019-08-06,21.978738083333326,3.369791666666666
2019-08-07,60.46669701041669,3.8969895833333332
2019-08-08,38.779894302083335,3.4601875000000017
2019-08-09,74.71250985416674,4.224479166666667
2019-08-10,108.78768534374964,8.607291666666667
2019-08-11,-3.000000000000002e-06,4.462385416666668
2019-08-12,-3.000000000000002e-06,4.3468333333333335
2019-08-13,27.88449015625,4.14178125
2019-08-14,75.20841569791666,3.876625
2019-08-15,149.34916516666644,6.2447916666666705
2019-08-16,23.422134135416666,3.89603125
2019-08-17,78.39055086458333,6.059020833333336
2019-08-18,67.98913391666689,7.355531249999999
2019-08-19,82.56653218750003,4.279166666666667
2019-08-20,2.0737719166666664,1.915854166666666
2019-08-21,15.050742166666666,2.7113958333333343
2019-08-22,14.736154593749985,2.860958333333334
2019-08-23,47.134554625,3.935260416666667
2019-08-24,50.26501007291667,4.229052083333333
2019-08-25,0.9208898854166668,2.5174791666666656
2019-08-26,24.68767577083332,3.168406249999999
2019-08-27,21.749185749999985,3.155791666666667
2019-08-28,38.567341791666664,3.753010416666666
2019-08-29,47.320832083333336,3.4791666666666665
2019-08-30,-0.19564817708333365,2.135760416666667
2019-08-31,92.38162418749998,4.427427083333333
2019-09-01,81.65853452083341,4.4511562499999995
2019-09-02,27.716344822916664,3.5070625000000004
2019-09-03,19.526820260416667,3.1732604166666665
2019-09-04,94.97266507291656,4.563083333333334
2019-09-05,71.9663003333334,5.438885416666667
2019-09-06,18.18444694791666,3.1841458333333335
2019-09-07,19.27930048958332,2.856708333333335
2019-09-08,45.04505059375003,3.703010416666665
2019-09-09,5.1456024479166524,2.756166666666667
2019-09-10,7.009393520833334,2.258072916666667
2019-09-11,84.32369701041667,3.923479166666666
2019-09-12,131.65650105208334,5.142822916666668
2019-09-13,32.808207052083326,3.3391249999999997
2019-09-14,206.64060470833317,5.46053125
2019-09-15,14.280196197916652,2.63090625
2019-09-16,30.375040104166665,3.160072916666666
2019-09-17,131.72353096874997,4.9158541666666675
2019-09-18,220.67211455208334,5.95128125
2019-09-19,241.68927083333335,6.1505833333333335
2019-09-20,267.88915618749996,6.096531249999998
2019-09-21,172.99462462499997,5.431479166666665
2019-09-22,104.58159359374999,4.772572916666667
2019-09-23,52.822210354166806,3.782875000000001
2019-09-24,128.2575307187499,5.8505833333333355
2019-09-25,204.2081036041667,6.06990625
2019-09-26,167.54902990624979,6.899333333333334
2019-09-27,-3.000000000000002e-06,6.479833333333336
2019-09-28,67.19594535416698,7.75446875
2019-09-29,252.98348720833334,10.353354166666664
2019-09-30,451.3469895833333,7.457999999999999
2019-10-01,556.9877604166667,8.088489583333331
2019-10-02,294.10781246875,6.417010416666668
2019-10-03,26.297681833333325,3.3928125000000002
2019-10-04,324.8200416041667,6.3131354166666656
2019-10-05,137.88100991666659,4.656541666666667
2019-10-06,36.33373755208332,3.3918854166666654
2019-10-07,74.26073565624999,3.9378229166666663
2019-10-08,470.4819166666667,7.392041666666663
2019-10-09,399.3542083333333,6.837385416666664
2019-10-10,452.8577916354167,7.385062500000001
2019-10-11,513.1319895833333,7.758520833333333
2019-10-12,626.7036979166667,8.246020833333333
2019-10-13,688.0055729166667,8.68096875
2019-10-14,317.3612395833333,6.587947916666668
2019-10-15,107.0832492812501,4.445593749999998
2019-10-16,582.32534375,7.925927083333335
2019-10-17,563.5650416666666,7.975291666666666
2019-10-18,467.7679885833338,8.170937499999999
2019-10-19,381.10368414583337,6.537395833333332
2019-10-20,117.51126983333337,4.123260416666667
2019-10-21,419.984125,6.928729166666666
2019-10-22,95.33146690624999,3.4699062500000006
2019-10-23,293.83194766666674,5.851031250000005
2019-10-24,229.61694744791663,5.312291666666664
2019-10-25,308.89323955208334,6.6282916666666685
2019-10-26,576.9822395833334,8.125437500000002
2019-10-27,240.79874950000024,5.33925
2019-10-28,153.82594785416666,5.049072916666664
2019-10-29,279.905625,6.085333333333334
2019-10-30,390.1335833333333,6.7764999999999995
2019-10-31,209.32746865624995,5.463031249999999
2019-11-01,389.52329151041664,6.373760416666666
2019-11-02,863.5113958333334,9.665708333333333
2019-11-03,537.1373645833334,7.788479166666666
2019-11-04,503.3995,7.624187499999997
2019-11-05,185.72978793750048,4.806020833333331
2019-11-06,52.173634229166694,3.7030624999999993
2019-11-07,491.56922913541666,7.4116875
